agility_penalty,algorithm_nodes,blast_radius,calibrated_probability_valid,calibrated_urgency_probability,criticality,data_lifetime_known,data_lifetime_years,entity_type,epistemic_confidence,evidence_ids,exposure,feasibility_agility,feasibility_known,hndl_urgency,impact_assessment_complete,impact_lower_blast_radius,impact_lower_criticality,impact_lower_exposure,impact_lower_hndl_urgency,impact_lower_quantum_vulnerability,impact_upper_blast_radius,impact_upper_criticality,impact_upper_exposure,impact_upper_hndl_urgency,impact_upper_quantum_vulnerability,method,migration_time_known,migration_time_years,missing_impact_factors,node_id,pareto_front,policy_tier,policy_tier_confirmed,policy_tier_lower_bound,policy_tier_upper_bound,primary_rank,primary_rank_score,quantum_vulnerability,rank_aggregation_score,ranking_policy,service_contexts,urgency,verification_required,weighted_baseline_score
0.3,"[""node:algorithm:3fc03a4616e11480""]",0.25,True,0.4764726718,0.95,True,12,pipeline,0.92,"[""code:claim:001"",""code:claim:002""]",0.75,0.7,True,0.15,True,0.25,0.95,0.75,0.15,0.15,0.25,0.95,0.75,0.15,0.15,cigma_uniform_reliability,True,1.5,[],node:pipeline:606d66fb35f30c70,1,0,True,0,0,16,0.1176470588,0.15,0.2941176471,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:16b7d5be0d3b6cf6""]",0.1176470588,False,0.425
0.3,"[""node:algorithm:3fc03a4616e11480""]",0.25,True,0.4764726718,0.95,True,12,service,0.92,"[""code:claim:001"",""code:claim:002""]",0.75,0.7,True,0.15,True,0.25,0.95,0.75,0.15,0.15,0.25,0.95,0.75,0.15,0.15,cigma_uniform_reliability,True,1.5,[],node:service:16b7d5be0d3b6cf6,1,0,True,0,0,17,0.0588235294,0.15,0.3529411765,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:16b7d5be0d3b6cf6""]",0.0588235294,False,0.425
0.3,"[""node:algorithm:3fc03a4616e11480""]",0.25,True,0.4764726718,0.95,True,12,software_component,0.92,"[""code:claim:001"",""code:claim:002""]",0.75,0.7,True,0.15,True,0.25,0.95,0.75,0.15,0.15,0.25,0.95,0.75,0.15,0.15,cigma_uniform_reliability,True,1.5,[],node:software_component:fac1bf8aa9cc4366,1,0,True,0,0,18,0,0.15,0.4117647059,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:16b7d5be0d3b6cf6""]",0,False,0.425
0.8,"[""node:algorithm:7e0951d97b24e134""]",0.25,True,0.999732377,1,True,25,certificate,0.9553390623,"[""pki:claim:001""]",1,0.2,True,1,True,0.25,1,1,1,1,0.25,1,1,1,1,exact_direct,True,4,[],node:certificate:c725a9625ac7d468,1,3,True,3,3,1,1,1,0.4956521739,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:723798595296953c"",""node:service:8c6e25e2569acde0"",""node:service:8db4be3ec36f66c3""]",1,False,0.905
0.9,"[""node:algorithm:7e0951d97b24e134""]",0,True,0.9968453258,1,True,25,device,0.79753107,"[""ot:claim:002""]",0.15,0.1,True,1,True,0,1,0.15,1,1,0,1,0.15,1,1,exact_direct,True,4,[],node:device:31d0c7f542d6f69f,2,3,True,3,3,2,0.9565217391,1,0.2608695652,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:98c25cba817745a9""]",0.9565217391,True,0.7625
0.55,"[""node:algorithm:2bfb0ede2655bcc5""]",0.25,True,0.9964704386,0.98,True,15,certificate,0.9993852712,"[""pki:claim:005"",""tls:claim:004""]",0.2,0.45,True,1,True,0.25,0.98,0.2,1,1,0.25,0.98,0.2,1,1,exact_direct,True,1.5,[],node:certificate:8051197fd57d6951,2,3,True,3,3,3,0.9130434783,1,0.2956521739,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:8db4be3ec36f66c3""]",0.9130434783,False,0.756
0.55,"[""node:algorithm:2bfb0ede2655bcc5""]",0.25,True,0.9964704386,0.98,True,15,endpoint,0.9988,"[""pki:claim:005"",""tls:claim:004""]",0.2,0.45,True,1,True,0.25,0.98,0.2,1,1,0.25,0.98,0.2,1,1,exact_direct,True,1.5,[],node:endpoint:4f10fd4c720b8aba,2,3,True,3,3,4,0.8695652174,1,0.4434782609,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:8db4be3ec36f66c3""]",0.8695652174,False,0.756
0.75,"[""node:algorithm:2bfb0ede2655bcc5""]",0,True,0.9983928712,0.97,True,20,certificate,0.9993852712,"[""pki:claim:007"",""tls:claim:006""]",0.55,0.25,True,1,True,0,0.97,0.55,1,1,0,0.97,0.55,1,1,exact_direct,True,3,[],node:certificate:a8511db199394d31,2,3,True,3,3,5,0.8260869565,1,0.1739130435,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:723798595296953c""]",0.8260869565,False,0.8015
0.75,"[""node:algorithm:2bfb0ede2655bcc5""]",0,True,0.9983928712,0.97,True,20,endpoint,0.9988,"[""pki:claim:007"",""tls:claim:006""]",0.55,0.25,True,1,True,0,0.97,0.55,1,1,0,0.97,0.55,1,1,exact_direct,True,3,[],node:endpoint:2287db8be4563d55,2,3,True,3,3,6,0.7826086957,1,0.2782608696,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:723798595296953c""]",0.7826086957,False,0.8015
0.5,"[""node:algorithm:7e0951d97b24e134""]",0,False,0.1285159648,0,False,0,certificate,0.1256370127,"[""pki:claim:008""]",0,0.5,False,0.1,False,0,0,0,0,1,0,1,1,1,1,exact_direct,False,1,"[""criticality"",""exposure"",""hndl_urgency""]",node:certificate:a5e8a91dada43f20,1,1,False,1,3,7,0.7391304348,1,0.2782608696,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,[],0.7391304348,True,0.32
0.5,"[""node:algorithm:2bfb0ede2655bcc5""]",0,False,0.1285159648,0,False,0,software_component,0.8255131559,"[""code:claim:006""]",0,0.5,False,0.1,False,0,0,0,0,1,0,1,1,1,1,exact_direct,False,1,"[""criticality"",""exposure"",""hndl_urgency""]",node:software_component:4cc6e3ee598caae1,1,1,False,1,3,8,0.6956521739,1,0.8173913043,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:a5526098efde88e1""]",0.6956521739,True,0.32
0.5,"[""node:algorithm:7e0951d97b24e134""]",0,False,0.1285159648,0,False,0,software_component,0.8255130489,"[""code:claim:004""]",0,0.5,False,0.1,False,0,0,0,0,1,0,1,1,1,1,exact_direct,False,1,"[""criticality"",""exposure"",""hndl_urgency""]",node:software_component:dd3efe50a55361e6,1,1,False,1,3,9,0.652173913,1,0.8608695652,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:667d53147d83e66e""]",0.652173913,True,0.32
0.5,"[""node:algorithm:7e0951d97b24e134""]",0,False,0.1285159648,0,False,0,software_component,0.0950958371,"[""code:claim:007""]",0,0.5,False,0.1,False,0,0,0,0,1,0,1,1,1,1,exact_direct,False,1,"[""criticality"",""exposure"",""hndl_urgency""]",node:software_component:e62a7f1e7ca034de,1,1,False,1,3,10,0.6086956522,1,0.9043478261,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,[],0.6086956522,True,0.32
0.5,[],0,False,0.0013666082,0,False,0,service,0.44,[],0,0.5,False,0,False,0,0,0,0,0,0,1,1,1,1,exact_direct,False,1,"[""criticality"",""exposure"",""hndl_urgency"",""quantum_vulnerability""]",node:service:03056307f6a67008,1,0,False,0,3,11,0.5652173913,0,0.5304347826,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:03056307f6a67008""]",0.5652173913,True,0.05
0.5,[],0,False,0.0013666082,0,False,0,service,0.44,[],0,0.5,False,0,False,0,0,0,0,0,0,1,1,1,1,exact_direct,False,1,"[""criticality"",""exposure"",""hndl_urgency"",""quantum_vulnerability""]",node:service:667d53147d83e66e,1,0,False,0,3,12,0.5217391304,0,0.5913043478,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:667d53147d83e66e""]",0.5217391304,True,0.05
0.5,[],0,False,0.0013666082,0,False,0,service,0.43,[],0,0.5,False,0,False,0,0,0,0,0,0,1,1,1,1,exact_direct,False,1,"[""criticality"",""exposure"",""hndl_urgency"",""quantum_vulnerability""]",node:service:98c25cba817745a9,1,0,False,0,3,13,0.4782608696,0,0.7304347826,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:98c25cba817745a9""]",0.4782608696,True,0.05
0.5,[],0,False,0.0013666082,0,False,0,service,0.44,[],0,0.5,False,0,False,0,0,0,0,0,0,1,1,1,1,exact_direct,False,1,"[""criticality"",""exposure"",""hndl_urgency"",""quantum_vulnerability""]",node:service:a5526098efde88e1,1,0,False,0,3,14,0.4347826087,0,0.7739130435,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:a5526098efde88e1""]",0.4347826087,True,0.05
0.55,[],0.25,False,0.1036968938,0.98,True,15,service,0.47,[],0.2,0.45,True,0,False,0.25,0.98,0.2,0,0,0.25,0.98,0.2,1,1,exact_direct,True,1.5,"[""hndl_urgency"",""quantum_vulnerability""]",node:service:8db4be3ec36f66c3,1,0,False,0,3,15,0.3913043478,0,0.6347826087,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:8db4be3ec36f66c3""]",0.3913043478,True,0.306
0.3,[],0.125,False,0.1853037039,0.95,True,12,pipeline,0.455,[],0.75,0.7,True,0,False,0.125,0.95,0.75,0,0,0.125,0.95,0.75,1,1,exact_direct,True,1.5,"[""hndl_urgency"",""quantum_vulnerability""]",node:pipeline:606d66fb35f30c70,1,0,False,0,3,16,0.347826087,0,0.4260869565,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:16b7d5be0d3b6cf6""]",0.347826087,True,0.345
0.3,[],0.125,False,0.1853037039,0.95,True,12,service,0.4973,[],0.75,0.7,True,0,False,0.125,0.95,0.75,0,0,0.125,0.95,0.75,1,1,exact_direct,True,1.5,"[""hndl_urgency"",""quantum_vulnerability""]",node:service:16b7d5be0d3b6cf6,1,0,False,0,3,17,0.3043478261,0,0.5043478261,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:16b7d5be0d3b6cf6""]",0.3043478261,True,0.345
0.35,[],0.25,False,0.1492095255,0.9,True,8,service,0.47,[],0.6,0.65,True,0,False,0.25,0.9,0.6,0,0,0.25,0.9,0.6,1,1,exact_direct,True,1.5,"[""hndl_urgency"",""quantum_vulnerability""]",node:service:7b41be04e9f2aa9c,1,0,False,0,3,18,0.2608695652,0,0.5565217391,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:7b41be04e9f2aa9c""]",0.2608695652,True,0.33
0.75,[],0,False,0.2029181387,0.97,True,20,pipeline,0.455,[],0.55,0.25,True,0,False,0,0.97,0.55,0,0,0,0.97,0.55,1,1,exact_direct,True,3,"[""hndl_urgency"",""quantum_vulnerability""]",node:pipeline:8cc5f4536d1de838,2,0,False,0,3,19,0.2173913043,0,0.3565217391,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:723798595296953c""]",0.2173913043,True,0.3515
0.75,[],0,False,0.2029181387,0.97,True,20,service,0.4973,[],0.55,0.25,True,0,False,0,0.97,0.55,0,0,0,0.97,0.55,1,1,exact_direct,True,3,"[""hndl_urgency"",""quantum_vulnerability""]",node:service:723798595296953c,2,0,False,0,3,20,0.1739130435,0,0.4695652174,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:723798595296953c""]",0.1739130435,True,0.3515
0.25,[],0,False,0.1605489438,0.8,True,2,service,0.47,[],1,0.75,True,0,False,0,0.8,1,0,0,0,0.8,1,1,1,exact_direct,True,1.5,"[""hndl_urgency"",""quantum_vulnerability""]",node:service:8c6e25e2569acde0,2,0,False,0,3,21,0.1304347826,0,0.5391304348,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:8c6e25e2569acde0""]",0.1304347826,True,0.335
0.25,"[""node:algorithm:7e0951d97b24e134""]",0,True,0.9800116007,0.8,True,2,certificate,0.9993852648,"[""pki:claim:003"",""tls:claim:002""]",1,0.75,True,0.35,True,0,0.8,1,0.35,1,0,0.8,1,0.35,1,exact_direct,True,1.5,[],node:certificate:66cfe6c4a40828c8,1,2,True,2,2,22,0.0869565217,1,0.1043478261,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:8c6e25e2569acde0""]",0.0869565217,False,0.655
0.25,"[""node:algorithm:7e0951d97b24e134""]",0,True,0.9800116007,0.8,True,2,endpoint,0.9988,"[""pki:claim:003"",""tls:claim:002""]",1,0.75,True,0.35,True,0,0.8,1,0.35,1,0,0.8,1,0.35,1,exact_direct,True,1.5,[],node:endpoint:1b9b59ba08a7d6e6,1,2,True,2,2,23,0.0434782609,1,0.2347826087,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:8c6e25e2569acde0""]",0.0434782609,False,0.655
0.5,"[""node:algorithm:3fc03a4616e11480""]",0,False,0.0027536539,0,False,0,software_component,0.7744,"[""code:claim:002""]",0,0.5,False,0.015,False,0,0,0,0,0.15,0,1,1,1,0.15,exact_direct,False,1,"[""criticality"",""exposure"",""hndl_urgency""]",node:software_component:fac1bf8aa9cc4366,1,0,True,0,0,24,0,0.15,0.7391304348,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:03056307f6a67008""]",0,False,0.0905
0.9,"[""node:algorithm:6370ff0b38a7f964""]",0,True,0.9968453258,1,True,25,device,0.7396,"[""ot:claim:002""]",0.15,0.1,True,1,True,0,1,0.15,1,1,0,1,0.15,1,1,source_union,True,4,[],node:device:ec86ce20991327ba,1,3,True,3,3,1,1,1,0.2709677419,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:669092adb4e15a82""]",1,True,0.7625
0.8,"[""node:algorithm:3c568fd382de467d""]",0,True,0.9957322125,1,True,25,certificate,0.9409,"[""pki:claim:001""]",0.1,0.2,True,1,True,0,1,0.1,1,1,0,1,0.1,1,1,source_union,True,4,[],node:certificate:7a26201c12bf6819,2,3,True,3,3,2,0.9677419355,1,0.1612903226,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,[],0.9677419355,False,0.745
0.5,"[""node:algorithm:448ffb9085d88ae3""]",0,False,0.665033385,0,False,0,endpoint,0.9604,"[""tls:claim:002""]",1,0.5,False,0.1,False,0,0,1,0,1,0,1,1,1,1,source_union,False,1,"[""criticality"",""hndl_urgency""]",node:endpoint:f081d3c60d75fc7c,1,2,False,2,3,3,0.935483871,1,0.4838709677,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,[],0.935483871,True,0.47
0.5,"[""node:algorithm:9824b76680dd9681""]",0,False,0.3812675761,0,False,0,endpoint,0.9604,"[""tls:claim:006""]",0.55,0.5,False,0.1,False,0,0,0.55,0,1,0,1,0.55,1,1,source_union,False,1,"[""criticality"",""hndl_urgency""]",node:endpoint:9215f88ab9845195,2,2,False,2,3,4,0.9032258065,1,0.3612903226,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,[],0.9032258065,True,0.4025
0.5,"[""node:algorithm:fe29bac2aee4103a""]",0,False,0.1285159648,0,False,0,certificate,0.9409,"[""pki:claim:007""]",0,0.5,False,0.1,False,0,0,0,0,1,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency""]",node:certificate:191120ef5bec1f8b,1,1,False,1,3,5,0.8709677419,1,0.1225806452,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,[],0.8709677419,True,0.32
0.5,"[""node:algorithm:9824b76680dd9681""]",0,False,0.1285159648,0,False,0,certificate,0.9604,"[""tls:claim:006""]",0,0.5,False,0.1,False,0,0,0,0,1,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency""]",node:certificate:2513446f6c004a88,1,1,False,1,3,6,0.8387096774,1,0.1548387097,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,[],0.8387096774,True,0.32
0.5,"[""node:algorithm:448ffb9085d88ae3""]",0,False,0.1285159648,0,False,0,certificate,0.9604,"[""tls:claim:002""]",0,0.5,False,0.1,False,0,0,0,0,1,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency""]",node:certificate:28573201d7e008fe,1,1,False,1,3,7,0.8064516129,1,0.1870967742,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,[],0.8064516129,True,0.32
0.5,"[""node:algorithm:3c568fd382de467d""]",0,False,0.1285159648,0,False,0,certificate,0.123738126,"[""pki:claim:008""]",0,0.5,False,0.1,False,0,0,0,0,1,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency""]",node:certificate:6ddbaf9f3e65cd3b,1,1,False,1,3,8,0.7741935484,1,0.2193548387,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,[],0.7741935484,True,0.32
0.5,"[""node:algorithm:c820c1403b099412""]",0,False,0.1285159648,0,False,0,certificate,0.9604,"[""tls:claim:004""]",0,0.5,False,0.1,False,0,0,0,0,1,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency""]",node:certificate:82792714a780188f,1,1,False,1,3,9,0.7419354839,1,0.2774193548,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,[],0.7419354839,True,0.32
0.5,"[""node:algorithm:b650c2eff6de8d86""]",0,False,0.1285159648,0,False,0,certificate,0.9409,"[""pki:claim:003""]",0,0.5,False,0.1,False,0,0,0,0,1,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency""]",node:certificate:e31efc346454f695,1,1,False,1,3,10,0.7096774194,1,0.3096774194,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,[],0.7096774194,True,0.32
0.5,"[""node:algorithm:9d4ea0a009b3fcf4""]",0,False,0.1285159648,0,False,0,certificate,0.9409,"[""pki:claim:005""]",0,0.5,False,0.1,False,0,0,0,0,1,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency""]",node:certificate:e572f7763b0712ce,1,1,False,1,3,11,0.6774193548,1,0.3419354839,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,[],0.6774193548,True,0.32
0.5,"[""node:algorithm:697e1de6f9900a62""]",0,False,0.1285159648,0,False,0,software_component,0.0892078161,"[""code:claim:007""]",0,0.5,False,0.1,False,0,0,0,0,1,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency""]",node:software_component:423be13f5f8a0b40,1,1,False,1,3,12,0.6451612903,1,0.9096774194,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,[],0.6451612903,True,0.32
0.5,"[""node:algorithm:697e1de6f9900a62""]",0,False,0.1285159648,0,False,0,software_component,0.7744,"[""code:claim:004""]",0,0.5,False,0.1,False,0,0,0,0,1,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency""]",node:software_component:c19b349eef31b0b9,1,1,False,1,3,13,0.6129032258,1,0.9419354839,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:ec719be8404c1e5e""]",0.6129032258,True,0.32
0.5,"[""node:algorithm:348c3d994440b54f""]",0,False,0.1285159648,0,False,0,software_component,0.7744,"[""code:claim:006""]",0,0.5,False,0.1,False,0,0,0,0,1,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency""]",node:software_component:ed0b43f5ec9a08fd,1,1,False,1,3,14,0.5806451613,1,0.9741935484,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:68994ec47e9af4c8""]",0.5806451613,True,0.32
0.5,"[""node:algorithm:c820c1403b099412""]",0,False,0.1987453821,0,False,0,endpoint,0.9604,"[""tls:claim:004""]",0.2,0.5,False,0.1,False,0,0,0.2,0,1,0,1,0.2,1,1,source_union,False,1,"[""criticality"",""hndl_urgency""]",node:endpoint:3ca1d27d409c2fb7,2,1,False,1,3,15,0.5483870968,1,0.3032258065,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,[],0.5483870968,True,0.35
0.5,[],0,False,0.0013666082,0,False,0,pipeline,0.455,[],0,0.5,False,0,False,0,0,0,0,0,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency"",""quantum_vulnerability""]",node:pipeline:2fa1cf1cf838f319,1,0,False,0,3,16,0.5161290323,0,0.5419354839,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:066693d824bcc67d""]",0.5161290323,True,0.05
0.5,[],0,False,0.0013666082,0,False,0,pipeline,0.455,[],0,0.5,False,0,False,0,0,0,0,0,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency"",""quantum_vulnerability""]",node:pipeline:c6a7df072f0fa654,1,0,False,0,3,17,0.4838709677,0,0.5741935484,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:47142793615a09ed""]",0.4838709677,True,0.05
0.5,[],0,False,0.0013666082,0,False,0,service,0.455,[],0,0.5,False,0,False,0,0,0,0,0,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency"",""quantum_vulnerability""]",node:service:066693d824bcc67d,1,0,False,0,3,18,0.4516129032,0,0.6064516129,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:066693d824bcc67d""]",0.4516129032,True,0.05
0.5,[],0,False,0.0013666082,0,False,0,service,0.455,[],0,0.5,False,0,False,0,0,0,0,0,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency"",""quantum_vulnerability""]",node:service:47142793615a09ed,1,0,False,0,3,19,0.4193548387,0,0.6516129032,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:47142793615a09ed""]",0.4193548387,True,0.05
0.5,[],0,False,0.0013666082,0,False,0,service,0.43,[],0,0.5,False,0,False,0,0,0,0,0,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency"",""quantum_vulnerability""]",node:service:669092adb4e15a82,1,0,False,0,3,20,0.3870967742,0,0.6967741935,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:669092adb4e15a82""]",0.3870967742,True,0.05
0.5,[],0,False,0.0013666082,0,False,0,service,0.44,[],0,0.5,False,0,False,0,0,0,0,0,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency"",""quantum_vulnerability""]",node:service:68994ec47e9af4c8,1,0,False,0,3,21,0.3548387097,0,0.7290322581,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:68994ec47e9af4c8""]",0.3548387097,True,0.05
0.5,[],0,False,0.0013666082,0,False,0,service,0.44,[],0,0.5,False,0,False,0,0,0,0,0,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency"",""quantum_vulnerability""]",node:service:e703056d4046980b,1,0,False,0,3,22,0.3225806452,0,0.8193548387,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:e703056d4046980b""]",0.3225806452,True,0.05
0.5,[],0,False,0.0013666082,0,False,0,service,0.44,[],0,0.5,False,0,False,0,0,0,0,0,0,1,1,1,1,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency"",""quantum_vulnerability""]",node:service:ec719be8404c1e5e,1,0,False,0,3,23,0.2903225806,0,0.8516129032,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:ec719be8404c1e5e""]",0.2903225806,True,0.05
0.55,[],0.2,False,0.0959140887,0.98,True,15,endpoint,0.47,[],0.2,0.45,True,0,False,0.2,0.98,0.2,0,0,0.2,0.98,0.2,1,1,source_union,True,1.5,"[""hndl_urgency"",""quantum_vulnerability""]",node:endpoint:765988059bc59d24,1,0,False,0,3,24,0.2580645161,0,0.3806451613,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:cccff3cc8d45f390""]",0.2580645161,True,0.301
0.55,[],0.2,False,0.0959140887,0.98,True,15,service,0.47,[],0.2,0.45,True,0,False,0.2,0.98,0.2,0,0,0.2,0.98,0.2,1,1,source_union,True,1.5,"[""hndl_urgency"",""quantum_vulnerability""]",node:service:cccff3cc8d45f390,1,0,False,0,3,25,0.2258064516,0,0.5870967742,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:cccff3cc8d45f390""]",0.2258064516,True,0.301
0.3,[],0.1,False,0.1788509603,0.95,True,12,service,0.47,[],0.75,0.7,True,0,False,0.1,0.95,0.75,0,0,0.1,0.95,0.75,1,1,source_union,True,1.5,"[""hndl_urgency"",""quantum_vulnerability""]",node:service:1c2fb16b01a74844,1,0,False,0,3,26,0.1935483871,0,0.4967741935,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:1c2fb16b01a74844""]",0.1935483871,True,0.3425
0.35,[],0.2,False,0.1385388242,0.9,True,8,service,0.47,[],0.6,0.65,True,0,False,0.2,0.9,0.6,0,0,0.2,0.9,0.6,1,1,source_union,True,1.5,"[""hndl_urgency"",""quantum_vulnerability""]",node:service:614631343927692e,1,0,False,0,3,27,0.1612903226,0,0.5225806452,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:614631343927692e""]",0.1612903226,True,0.325
0.75,[],0,False,0.2029181387,0.97,True,20,endpoint,0.47,[],0.55,0.25,True,0,False,0,0.97,0.55,0,0,0,0.97,0.55,1,1,source_union,True,3,"[""hndl_urgency"",""quantum_vulnerability""]",node:endpoint:9ecc622d77041544,2,0,False,0,3,28,0.1290322581,0,0.2967741935,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:cec65275a6d12b00""]",0.1290322581,True,0.3515
0.75,[],0,False,0.2029181387,0.97,True,20,service,0.47,[],0.55,0.25,True,0,False,0,0.97,0.55,0,0,0,0.97,0.55,1,1,source_union,True,3,"[""hndl_urgency"",""quantum_vulnerability""]",node:service:cec65275a6d12b00,2,0,False,0,3,29,0.0967741935,0,0.5419354839,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:cec65275a6d12b00""]",0.0967741935,True,0.3515
0.25,[],0,False,0.1605489438,0.8,True,2,endpoint,0.47,[],1,0.75,True,0,False,0,0.8,1,0,0,0,0.8,1,1,1,source_union,True,1.5,"[""hndl_urgency"",""quantum_vulnerability""]",node:endpoint:f93877eb13f67419,2,0,False,0,3,30,0.064516129,0,0.3870967742,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:749813259fe97cdd""]",0.064516129,True,0.335
0.25,[],0,False,0.1605489438,0.8,True,2,service,0.47,[],1,0.75,True,0,False,0,0.8,1,0,0,0,0.8,1,1,1,source_union,True,1.5,"[""hndl_urgency"",""quantum_vulnerability""]",node:service:749813259fe97cdd,2,0,False,0,3,31,0.0322580645,0,0.6,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:749813259fe97cdd""]",0.0322580645,True,0.335
0.5,"[""node:algorithm:54c437165e9a6405""]",0,False,0.0027536539,0,False,0,software_component,0.7744,"[""code:claim:002""]",0,0.5,False,0.015,False,0,0,0,0,0.15,0,1,1,1,0.15,source_union,False,1,"[""criticality"",""exposure"",""hndl_urgency""]",node:software_component:37255be9d08f85bd,1,0,True,0,0,32,0,0.15,0.6967741935,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,"[""node:service:e703056d4046980b""]",0,False,0.0905
0.5,"[""node:algorithm:7e0951d97b24e134""]",0,False,0.665033385,0,False,0,endpoint,0.9604,"[""tls:claim:002""]",1,0.5,False,0.1,False,0,0,1,0,1,0,1,1,1,1,tls_inventory,False,1,"[""criticality"",""hndl_urgency""]",node:endpoint:1b9b59ba08a7d6e6,1,2,False,2,3,1,1,1,0.68,bounded-policy-tier/intra-tier-pareto/lexicographic-v3,[],1,True,0.47
